fips,stateabb,sedacounty,sedacountyname,subject,grade,year,cs_mn_all,cs_mnse_all,totgyb_all,cs_mn_asn,cs_mnse_asn,totgyb_asn,cs_mn_blk,cs_mnse_blk,totgyb_blk,cs_mn_ecd,cs_mnse_ecd,totgyb_ecd,cs_mn_fem,cs_mnse_fem,totgyb_fem,cs_mn_hsp,cs_mnse_hsp,totgyb_hsp,cs_mn_mal,cs_mnse_mal,totgyb_mal,cs_mn_mfg,cs_mnse_mfg,totgyb_mfg,cs_mn_mtr,cs_mnse_mtr,totgyb_mtr,cs_mn_nam,cs_mnse_nam,totgyb_nam,cs_mn_nec,cs_mnse_nec,totgyb_nec,cs_mn_neg,cs_mnse_neg,totgyb_neg,cs_mn_wag,cs_mnse_wag,totgyb_wag,cs_mn_wbg,cs_mnse_wbg,totgyb_wbg,cs_mn_whg,cs_mnse_whg,totgyb_whg,cs_mn_wht,cs_mnse_wht,totgyb_wht,cs_mn_wmg,cs_mnse_wmg,totgyb_wmg,cs_mn_wng,cs_mnse_wng,totgyb_wng
6,CA,6025,Imperial County,mth,4,2016,-0.547715118,0.03630167,2873,.4094884302200585,.1874282152028725,28,,,,-0.659112964,0.037774814,2259,-0.578246623,0.040731812,1485,-0.595615483,0.036580689,2635,-0.515723862,0.042111032,1388,0.063082761,0.058576616,2873,,,,-0.468690188,.2154446113146966,23,-0.139786241,0.051022886,601,.5184917374500142,0.063456452,2860,,,,,,,,,,,,,,,,,,
6,CA,6025,Imperial County,rla,4,2016,-0.41274862,0.036524121,2803,.5133751175879502,.2108995223253273,28,,,,-0.524469509,0.038490765,2200,-0.340407599,0.042164764,1444,-0.459149171,0.037244993,2569,,,,,,,,,,-0.168733029,.2062388302246789,23,0.029633233,0.053760904,590,.5542322758387204,0.06608913,2790,,,,,,,,,,,,,,,,,,
6,CA,6025,Imperial County,mth,4,2017,-0.435336963,0.043135179,2737,,,19,-0.667748479,.2161750723330265,23,-0.555564639,0.044495911,2135,-0.477187224,0.047083084,1334,-0.460534682,0.043338747,2521,-0.396249684,0.04710104,1403,0.076639676,0.066586057,2737,,,11,,,,-0.007805686,0.053833746,602,.5498946325117675,0.069814064,2737,,,147,0.817205641,.2393612294938285,151,.6046143277561704,.1184685970123787,2649,.1323735226987469,.1106667641723673,128,,,139,,,
6,CA,6025,Imperial County,rla,4,2017,-0.296446717,0.041244637,2700,,,,-0.500832918,.2239653302920029,23,-0.440468891,0.043386516,2105,-0.223335515,0.046218884,1311,-0.321541116,0.041602637,2484,-0.365086994,0.045985055,1389,-0.144643745,0.065186147,2700,,,11,,,,.1888827588962349,0.051985494,595,.6277314196499323,0.067684174,2700,,,,.8257092226257835,.2445290175910624,152,.5848656137024375,.1144088756795481,2613,.2687106789362067,.1069695680815277,129,,,140,,,
6,CA,6025,Imperial County,mth,4,2018,-0.433438683,0.03146069,2808,,,17,-0.822560824,.2155173235956852,24,-0.56978995,0.033306477,2210,-0.467660349,0.036409577,1340,-0.450479585,0.031811252,2585,-0.399748049,0.038170931,1468,0.066418735,0.0527417,2808,,,14,-0.907205526,.1834247838228382,35,0.063947692,0.046011582,598,.6410456222908447,0.05677585,2808,,,141,.9536342173710156,.2375600860489152,148,.5515114543065912,.1118049315280558,2709,.1149694911994459,.1075963112288771,124,,,138,.9975892441724064,.2108698685601868,159
6,CA,6025,Imperial County,rla,4,2018,-0.323184889,0.031189369,2765,,,17,-0.778118749,.2271850335873073,23,-0.476171069,0.033122844,2170,-0.239530469,0.037680847,1319,-0.341271935,0.031770585,2545,-0.402558128,0.038385355,1446,-0.161723229,0.053779487,2765,,,14,-0.794887765,.1790094350529353,35,.2717004869148262,0.050638278,595,.7467138420658638,0.060480335,2765,,,140,1.006798169551619,0.243668526,146,.5538522438044581,.1026770450869764,2668,.2309286822801749,0.098016763,123,,,137,.9482236221650057,.2023254531784027,158
6,CA,6025,Imperial County,mth,5,2009,-0.58099643,0.038094212,2797,.5531303922147477,.2156107205038056,25,-0.788962697,.1549741062246285,44,-0.693239591,0.039864646,2161,-0.543408519,0.042672885,1331,-0.615834971,0.038680527,2433,-0.614482358,0.043880501,1466,-0.070930562,0.061197484,2797,,,,-1.004934274,.1877913448879683,33,-0.224566266,0.052019992,624,.4649242969972656,0.065511401,2785,-0.704034721,.2273529810282854,266,.5735749987803433,.1743544923339598,285,.4055597377377478,0.091167327,2674,-0.213559075,0.082710967,241,,,,.7822025237860858,0.202937037,274
6,CA,6025,Imperial County,rla,5,2009,-0.606257395,0.037246854,2794,.2496292402547683,.2325364435629462,25,-0.689404611,.1567735989608987,43,-0.732517991,0.038993184,2159,-0.487186589,0.041636368,1330,-0.657034116,0.03781058,2432,-0.715742541,0.042072646,1464,-0.228526716,0.059181388,2794,,,,-0.964277199,.1767164293996366,33,-0.19026541,0.048928359,623,.5406434209723017,0.062540517,2782,-0.427004523,.2425267795385298,265,.6437190104317897,.1753539305056308,283,.5744280232771147,0.089758026,2672,-0.08303389,0.081560206,240,,,,.8585283008436159,.1925182606936837,273
6,CA,6025,Imperial County,mth,5,2010,-0.517069393,0.034669023,2099,.5689794924584842,.2196883522339041,26,-0.515064512,0.181881029,30,-0.651609413,0.037455726,1556,-0.479065313,0.040515163,993,-0.545154417,0.035718288,1806,-0.558705173,0.045781849,1106,-0.081238623,0.061120288,2099,,,15,-1.31399832,.1943607061001859,32,-0.124419328,0.055657075,543,.5285422282506587,0.067053595,2099,-0.807198714,.2371166301516183,211,.3249693018721065,.2042011775724427,215,.3380790014150847,.1038285492288759,1991,-0.217722034,0.097730677,185,,,200,1.106131344997082,.2152564527959144,217
6,CA,6025,Imperial County,rla,5,2010,-0.552619896,0.034727954,2097,.4027998752045318,.2295025247730047,26,-0.450328911,.1865908705708656,30,-0.724624923,0.036701528,1557,-0.411297196,0.042427144,992,-0.604827199,0.035313931,1808,-0.680401803,0.041933799,1105,-0.264561639,0.059638898,2097,,,15,-1.201756386,.1823902440521727,32,-0.032451446,0.055039027,540,.6972134818547543,0.066120451,2097,-0.372581884,.2487508017372377,207,.4337555007324301,.2115939343516547,211,.6534568592589363,.1101319161479187,1989,0.056639469,.1045788382877391,181,,,196,1.220674405839196,0.208158042,213
6,CA,6025,Imperial County,mth,5,2011,-0.512013722,0.040679481,2759,.8527188689049059,.2633865164952283,21,-0.489817346,.2130191217226459,22,-0.581312919,0.042440738,2043,-0.491676876,0.045349112,1341,-0.539533861,0.041259666,2488,-0.533052546,0.04681459,1418,-0.042899697,0.065166012,2759,,,11,-1.746183971,.1985807205930763,36,-0.306316014,0.056294483,716,.2737374399599261,0.0704754,2759,-0.9472126,.2718351615722089,201,.3653903588582235,.2257852263744527,202,.4592642552768915,0.095130467,2668,-0.083369725,0.08593951,180,,,191,1.644116855404164,.2142846151678641,216
6,CA,6025,Imperial County,rla,5,2011,-0.57947573,0.043768226,2759,.4550331502213376,.2576130641275198,21,-0.475427153,.2199179702623004,22,-0.701903594,0.045346282,2042,-0.495085524,0.048040108,1342,-0.62515068,0.04432994,2486,-0.658123977,0.048560343,1417,-0.159534199,0.068295439,2759,,,11,-0.997268789,.1652478000737343,38,-0.222630417,0.056084503,717,.4819802157409451,0.0720989,2759,-0.472684035,.2662769826812363,201,.5498703687984865,.2318225199588317,202,.6284728283862325,0.095948596,2666,-0.000583773,0.08531469,180,,,191,.9824119594299618,.1843797979388405,218
6,CA,6025,Imperial County,mth,5,2012,-0.521478116,0.031963947,2819,.7792837975193549,.2185433430360542,28,-0.786129019,.1636738720687529,38,-0.613699041,0.033621291,2337,-0.487711993,0.037839621,1381,-0.559112476,0.032672289,2540,-0.556746015,0.040054273,1438,-0.070218305,0.055091803,2819,,,11,,,19,-0.07607383,0.056993655,464,0.540947389,0.066126816,2801,-0.825667329,.2343640121788129,211,.7285099559610652,.1866062720536546,221,.5051465339494143,0.098171444,2723,-0.057264781,0.092811174,183,,,194,,,202
6,CA,6025,Imperial County,rla,5,2012,-0.556440957,0.03125159,2819,.3497723880188594,.2188351545377391,28,-0.610646953,.1656026761291387,38,-0.66404415,0.0326679,2337,-0.475824496,0.03699157,1381,-0.612155183,0.031797163,2539,-0.636910893,0.037559873,1438,-0.16299654,0.052708013,2819,,,11,-0.997489855,.2238191844325535,20,-0.048039149,0.050931443,464,.6149605373346962,0.060468757,2801,-0.214672067,.2311731110765884,211,.7736875603090403,.1839415886721432,221,.7595838143455561,0.089325063,2722,.1478898837442954,0.083686852,183,,,194,1.075451530004391,.2343417792864697,203
6,CA,6025,Imperial County,mth,5,2013,-0.527721099,0.036763081,2754,,,15,-0.692311957,.2260858717498135,20,-0.62214045,0.038064589,2236,-0.530669465,0.041270594,1382,-0.54999942,0.037115224,2474,-0.525425366,0.043082227,1371,0.006156503,0.059649371,2753,,,16,-1.330183003,0.175840239,39,-0.113171845,0.056486126,518,.5109394867158431,0.06807701,2754,,,205,.5469804052470327,.2459258895119458,210,.5056364404536399,.1136775281500779,2664,-0.042212691,.1077105772130399,190,,,206,1.254117436882874,.2046092166647244,229
6,CA,6025,Imperial County,rla,5,2013,-0.490018642,0.034046088,2754,,,15,,,19,-0.605197466,0.035339399,2235,-0.382974489,0.038891795,1381,-0.527992475,0.034590372,2475,-0.598350936,0.04036057,1372,-0.215108653,0.056039329,2753,,,16,-0.980667939,.1615834516403339,39,0.015183524,0.053386647,519,.6190941809539219,0.063987899,2754,,,205,,,209,.5719725942445344,0.089376388,2665,0.044045058,0.082613019,190,,,206,1.050320049505668,.1799513284975519,229
6,CA,6025,Imperial County,mth,5,2015,-0.641912489,0.04166664,2703,.2101084335691779,.2050401678994535,24,,,,-0.795475205,0.045737618,1951,-0.635263409,0.047537526,1324,-0.67804433,0.042564926,2460,-0.645816939,0.04774703,1379,-0.006556775,0.067364052,2703,,,12,-1.016880884,.2118396920779241,33,-0.20960354,0.048804156,746,.5862041173874855,0.066866817,2697,-0.340460752,.2164469153999733,179,,,,.5576391948713373,0.089776098,2615,-0.109333138,0.079284231,155,,,167,.9024359797396961,.2237348922754364,188
6,CA,6025,Imperial County,rla,5,2015,-0.523777593,0.042600306,2683,.3755711543404768,.2341688306469991,24,,,,-0.697299977,0.045888631,1935,-0.385593577,0.046748448,1315,-0.556071365,0.043344037,2441,-0.659457409,0.049839171,1368,-0.272788558,0.06832001,2683,,,12,-0.811325145,.1853093750532345,33,-0.046799517,0.051796229,742,.6506764438923848,0.069178776,2677,-0.278928187,.2456339720366355,179,,,,.5427933240696402,0.096240172,2596,-0.006057632,0.086187944,155,,,167,.8427653379218859,.2022859671860544,188
6,CA,6025,Imperial County,mth,5,2016,-0.582797613,0.03081073,2982,.4677131467547284,.2240466738018915,20,-0.546614257,0.217741023,23,-0.698509539,0.033186926,2328,-0.601234827,0.036981042,1481,-0.610304684,0.031335822,2727,-0.562933085,0.037492169,1501,0.041205946,0.052652927,2982,-0.731871328,.2219398221137334,27,,,19,-0.122167945,0.044316274,649,.5760660339629669,0.055342905,2977,,,,,,,,,,,,,,,,,,
6,CA,6025,Imperial County,rla,5,2016,-0.479874434,0.031040854,2936,.4276242882191888,.2491777755050416,20,-0.54764003,.2245490581168651,23,-0.619737889,0.033386656,2289,-0.346307934,0.035831831,1454,-0.512286177,0.031588809,2684,-0.619853779,0.039144716,1482,-0.273140715,0.053059133,2936,-0.866550693,.2323103444676252,27,,,19,0.016927834,0.045591706,642,.6381068322362187,0.05648575,2931,,,,,,,,,,,,,,,,,,
6,CA,6025,Imperial County,mth,5,2017,-0.484369551,0.036323896,2913,.5647895316277506,.1951555003035244,26,-0.723658684,.2264247438569971,23,-0.622239999,0.038614662,2276,-0.519108621,0.041780531,1508,-0.519006067,0.036898455,2675,-0.444876055,0.043077123,1405,0.073552022,0.060000081,2913,,,13,,,,0.039033473,0.050012478,624,.6609973719399111,0.06315898,2900,-0.430147708,.2109608482623791,174,.8349699360128592,0.238808649,171,.6454674799801369,0.094614637,2823,0.11773998,0.087402103,148,,,161,,,
6,CA,6025,Imperial County,rla,5,2017,-0.37098986,0.03523627,2865,0.662848118,.2234873400914899,26,-0.589456435,.2229781622245256,23,-0.509749683,0.036930662,2228,-0.310354789,0.040409706,1479,-0.401087857,0.035556891,2629,-0.435001855,0.041602024,1386,-0.122128078,0.05798702,2865,,,13,,,,0.153437233,0.051541529,624,.6634408611395549,0.063379389,2852,-0.51008321,.2501697939967342,174,.6425221118643315,.2492689754131116,171,.5195955812782421,.1241634142167883,2777,0.128030416,.1193437988257838,148,,,161,,,
6,CA,6025,Imperial County,mth,5,2018,-0.488296636,0.027830296,2774,,,18,,,18,-0.612650683,0.030069452,2190,-0.46070119,0.033896074,1341,-0.509299419,0.02806307,2554,-0.517666433,0.035595139,1433,-0.057777974,0.049143546,2774,,,14,,,,0.015917317,0.043204962,581,0.630343189,0.052613858,2771,,,149,,,149,0.4755632,.1189275871696785,2685,-0.030828288,.1159887484485866,131,,,145,,,
6,CA,6025,Imperial County,rla,5,2018,-0.420634886,0.028782103,2724,,,18,,,18,-0.586218704,0.031737815,2139,-0.270041309,0.035738413,1320,-0.456885249,0.029396982,2504,-0.560216448,0.036826684,1404,-0.291211717,0.051307626,2724,,,14,-0.809830856,.1772505921572302,35,.1688571064728112,0.044632699,582,.7525676459127881,0.054741014,2721,,,148,,,148,.6375864310759276,.1108431684768232,2634,.1905940349973006,.1072646481972329,130,,,144,.9790679963225537,.2054540650941877,165
6,CA,6025,Imperial County,mth,6,2009,-0.530816111,0.033747175,2765,.6633709602401748,.1692597433853942,39,-0.555609938,.1360822938905623,56,-0.6407025,0.035372721,2182,-0.52961,0.038780706,1326,-0.581220492,0.034324438,2434,-0.534053577,0.039617599,1439,-0.002602544,0.055429094,2765,,,,-1.040549651,.1918927367790791,31,-0.119593728,0.049032314,583,.5235592614717364,0.060431994,2765,-0.646855524,.1857900833038814,230,.5572288349048891,.1572644589165788,247,.5600773983649744,0.087297118,2625,-0.018452645,0.080460946,191,,,,1.035444952673137,.2056530844464213,222
6,CA,6025,Imperial County,rla,6,2009,-0.538359421,0.032763947,2761,.1883747775692845,.1804892706149702,39,-0.49478125,.1384388837558947,54,-0.648340793,0.034021463,2177,-0.441102824,0.037336904,1326,-0.592611529,0.033307863,2432,-0.632540961,0.038921938,1435,-0.19155168,0.053925029,2761,,,,-0.889211533,.1789269548864603,31,-0.111759435,0.051069473,584,.5369926726700207,0.061334505,2761,-0.207326536,.1976950875339189,230,.5171840831299754,.1614883667032531,245,.6270035162933398,0.090935163,2623,0.030144613,0.084821077,191,,,,.9142799815078692,.1957952328973387,222
6,CA,6025,Imperial County,mth,6,2010,-0.412462366,0.030532039,2095,.9721375945118689,0.245290394,21,-0.626976409,.1818974498529223,31,-0.57574985,0.03346745,1499,-0.38239707,0.038071958,979,-0.45609761,0.031804941,1781,-0.43571123,0.039170039,1115,-0.052426066,0.05461076,2094,,,18,-1.066449696,.1827227248886987,35,-0.007368066,0.047542773,585,.5696627225370655,0.058115401,2084,-1.038692784,.2524399493190224,227,.6040235064784333,.1955766309131692,237,0.425583608,0.084019193,1987,-0.031789511,0.077936292,206,,,224,1.046628150396444,.1966171884547799,241
6,CA,6025,Imperial County,rla,6,2010,-0.444953181,0.030122321,2093,1.086919130619302,.2842195881259553,21,-0.434227597,.1817323790790426,31,-0.619783048,0.032379296,1497,-0.307623235,0.038268627,977,-0.506834264,0.031053138,1779,-0.563364129,0.037239492,1115,-0.256611076,0.053384348,2092,,,18,-1.17990837,.1728354853280997,35,0.011563552,0.048465777,585,.6337475989776498,0.058260363,2082,-0.891015682,.2889278397348487,227,.4922226084794616,.1954295154218405,237,.5917569277325989,0.083742624,1985,0.077724066,0.077941792,206,,,224,1.273158715911963,.1876907641693409,241
6,CA,6025,Imperial County,mth,6,2011,-0.475425103,0.035377045,2804,.6148420435663341,.2006718561968938,29,-0.251764089,.1787575860863104,31,-0.614377418,0.038658782,2022,-0.462896237,0.041726479,1340,-0.517619152,0.036130527,2510,-0.487167331,0.041958659,1464,-0.027994327,0.059163972,2804,,,8,-0.656716532,.2086793206370732,24,-0.133886321,0.047179622,782,.4804111803476935,0.060976727,2804,-0.726624542,.2180543492865308,225,.1649836217376345,.1988539710688477,227,.4174912573783471,0.09864007,2706,-0.095333625,0.092002145,196,,,204,.5428780030567526,.2245832170294235,220
6,CA,6025,Imperial County,rla,6,2011,-0.518698112,0.03588129,2801,.3755625535508126,0.224031762,29,-0.253286079,.1824437870413152,31,-0.648283281,0.037766084,2021,-0.415255895,0.041416599,1338,-0.568262611,0.03635772,2509,-0.61501495,0.041675594,1463,-0.202089601,0.058744818,2801,,,8,-1.082574031,.2079016382092462,24,-0.168023,0.051044119,780,.4838142500739476,0.06347578,2801,-0.343999712,.2397618290004622,223,0.318505013,.2028428507546341,225,.6315359674719874,.1002527042900137,2703,0.065898778,0.093651296,194,,,202,1.140711899615301,.2245728528783622,218
6,CA,6025,Imperial County,mth,6,2012,-0.465152643,0.02812511,2791,.8791606489982459,.2272701188129913,25,-0.509211272,0.214672003,22,-0.57511993,0.029342326,2319,-0.434231717,0.035559147,1348,-0.493085536,0.028577449,2523,-0.492917251,0.034868492,1442,-0.055421227,0.049793302,2790,,,11,-0.88214558,.1718955962183593,37,0.091556549,0.054672117,472,.6765960673981826,0.062005611,2791,-1.054197702,.2461242168193012,198,.4239979758012904,.2344478041595885,195,.4150972869491387,.1069902964362817,2696,-0.078055388,.1033820316488787,173,,,184,.7914820230167277,.1989460594545233,210
6,CA,6025,Imperial County,rla,6,2012,-0.446668839,0.027733125,2791,0.52720223,.2363751114233075,25,-0.585001656,.2107862133909784,23,-0.572218401,0.028694953,2318,-0.338561457,0.033857653,1348,-0.483389323,0.028348577,2521,-0.548375072,0.034882251,1442,-0.213057945,0.04860314,2790,,,11,-0.644385671,.1610994370595265,37,.1923502877881642,0.054135298,473,.7645761559163498,0.06122771,2791,-0.476039289,.2515687388903564,199,0.669557531,.2282325851370391,197,.5505608604565579,.1003667850770407,2695,0.058042603,0.096538922,174,,,185,.7234153820853351,.1862682097415417,211
6,CA,6025,Imperial County,mth,6,2013,-0.393690848,0.032083625,2858,0.784443859,.2023507175237784,28,-0.648305,.1654868931706066,38,-0.469672951,0.033231894,2379,-0.376551527,0.03678045,1411,-0.432083637,0.032666148,2581,-0.411348373,0.039267411,1444,-0.035787024,0.053793298,2855,,,14,-0.813727764,.2218532813236839,22,0.006144881,0.055880919,478,.4754224461774023,0.064973275,2857,-0.628563386,.2164763456954768,202,.7302200043376516,.1842496452304936,212,.5583064589450014,0.090436653,2755,.1223090418451597,0.0845581,174,,,188,1.024102219212992,.2333271059468025,196
6,CA,6025,Imperial County,rla,6,2013,-0.397511818,0.030935708,2853,.5608777032828516,.2217423093458616,28,-0.403847419,0.163604372,38,-0.501736429,0.031950262,2376,-0.329216411,0.036090244,1410,-0.445208405,0.031560948,2577,-0.468867674,0.037358097,1440,-0.139955388,0.051934452,2850,,,14,-0.573424555,.2086144161171017,22,.1284656311168932,0.054654855,476,.6289898511206382,0.06326674,2852,-0.400690979,.2350268854910967,201,.6170060160137039,.1836826602176385,211,.6346043357248021,0.092212301,2750,.1919246506274721,0.08687779,173,,,187,.7872095570221755,.2221795042563383,195
6,CA,6025,Imperial County,mth,6,2015,-0.526150179,0.034655779,2836,.2649204864232814,.2077582347186683,23,-0.629650711,.2024394517588704,27,-0.654236839,0.036934217,2044,-0.494852894,0.039370922,1402,-0.558056441,0.035074939,2568,-0.557519279,0.040744729,1434,-0.06518427,0.056648668,2836,,,11,,,,-0.15434367,0.045142215,788,.4993202998231799,0.058308708,2832,-0.217395431,.2210727250796289,196,.7110722824878651,.2168356806480343,200,.6265926734126844,0.092256949,2741,0.053832278,0.08556051,173,,,184,,,
6,CA,6025,Imperial County,rla,6,2015,-0.490603401,0.035001592,2784,.1241621680969639,.2298700773788253,23,-0.37732825,.2025452520921706,26,-0.648921013,0.038042362,2003,-0.36609337,0.039230161,1375,-0.531428102,0.035681638,2517,-0.617414908,0.041721046,1409,-0.252454153,0.057257969,2784,,,11,,,,-0.098136002,0.04417072,776,.5535175357536537,0.058277453,2779,-0.086274811,.2401062071384328,196,.4638623575652714,.2155598066656421,199,.5705590407747794,0.089543155,2690,0.044686246,0.082348968,173,,,184,,,
6,CA,6025,Imperial County,mth,6,2016,-0.451184243,0.027724317,2798,.6084378703495457,.2195016622732945,21,,,,-0.593320944,0.029827632,2154,-0.448067926,0.034900648,1369,-0.479472426,0.028293253,2558,-0.451593588,0.034021318,1429,-0.003472131,0.048730431,2798,,,13,,,,0.066116026,0.043363718,639,.6615880297178095,0.052609298,2793,-0.547385257,.2288454930577304,172,,,,.5659836486113998,0.08308902,2709,0.088179174,0.078367808,151,,,164,,,
6,CA,6025,Imperial County,rla,6,2016,-0.404535184,0.027864523,2762,.7383361047083669,.2453232106695745,21,,,,-0.565261669,0.030041603,2126,-0.273470875,0.033628319,1352,-0.437890514,0.028514452,2522,-0.534572418,0.035726181,1410,-0.260934637,0.049054604,2762,,,13,,,,.1421411718713274,0.043384573,631,.7048240984469614,0.052747742,2757,-0.65727385,.2578244474824736,172,,,,0.466156749,0.097407165,2673,0.025538177,0.093431152,151,,,164,,,
6,CA,6025,Imperial County,mth,6,2017,-0.408004664,0.031203158,3016,.8432161203113075,.2279942774473317,20,-0.608494421,.2226965587789509,21,-0.554737716,0.033255452,2321,-0.381686518,0.035587033,1499,-0.44183949,0.031611008,2774,-0.43695727,0.037649188,1517,-0.054651848,0.051797773,3016,,,17,,,,0.098161706,0.042798161,695,.6516431026971614,0.054179993,3016,-0.550118255,.2395429830433907,173,.7312078235053896,.2349547820058411,174,.6813413827587411,0.092605513,2927,.2377740553701592,0.087312886,153,,,170,,,
6,CA,6025,Imperial County,rla,6,2017,-0.298905353,0.031040708,2979,1.102425684,.2633754870827046,20,-0.370102479,.2244068432286495,21,-0.454483674,0.033001208,2287,-0.173945119,0.035883051,1484,-0.333704735,0.031517376,2737,-0.425426638,0.037424112,1495,-0.252500046,0.051838748,2979,,,17,,,,.2179097695421968,0.04359551,692,.6736026215739657,0.054657399,2979,-0.750298649,.2696605885912832,173,.5173534635620707,.2337309969127637,174,.5595322109087251,0.085262203,2890,.2242396138323859,0.079468364,153,,,170,,,
6,CA,6025,Imperial County,mth,6,2018,-0.393258483,0.027098816,2939,.7030282843679422,.1940986152433247,27,,,19,-0.540655292,0.029119417,2295,-0.357528953,0.032272587,1527,-0.428468999,0.027548003,2701,-0.438189409,0.03685309,1412,-0.080601819,0.048977986,2939,,,14,-0.831546398,.2228194092863926,25,.1736848868117014,0.044770888,644,0.710245729,0.053384119,2939,-0.449721271,.2146495044245872,168,,,160,0.665669703,.1012266751299539,2842,.2438051921248154,0.097734383,141,,,155,1.083371203146557,.2398964986387772,166
6,CA,6025,Imperial County,rla,6,2018,-0.30747378,0.026699835,2896,.5977336522367261,.2160599445407991,27,,,19,-0.45819466,0.028686668,2255,-0.208693794,0.032823436,1505,-0.339908941,0.027272138,2660,-0.414023988,0.034673063,1391,-0.206268927,0.047736847,2896,,,14,-0.403042756,.1980020037098962,25,.2313443585021358,0.044130417,641,.6930904423286377,0.052611545,2896,-0.464930834,.2337374100379011,166,,,158,.5159818993983601,.1002637266705574,2799,.1806693627914351,0.096813235,139,,,153,.5732211393054212,.2174283968997545,164
6,CA,6025,Imperial County,rla,7,2009,-0.515292437,0.03337612,2790,.4929508398659832,.2018723224487639,34,-0.689086452,.1538385684319772,44,-0.640570265,0.034840208,2163,-0.419168239,0.03809019,1370,-0.566085394,0.034080879,2430,-0.615865382,0.039821707,1420,-0.198507251,0.055095772,2790,,,,-1.041845155,.1868527886733726,30,-0.070461006,0.051165926,624,.5702400321676966,0.061874179,2787,-0.504306805,.2125367316284874,265,.6539001851670977,.1693030795135789,275,.5563393417422209,0.081151846,2661,-0.01726769,0.073794425,231,,,,.9872111119943514,.1983710794633178,261
6,CA,6025,Imperial County,rla,7,2010,-0.461957064,0.028981699,2096,0.094763049,.1973645751388317,32,-0.470524924,.1562633911376262,42,-0.611238465,0.032539202,1482,-0.336604519,0.036575044,1011,-0.523320416,0.029924661,1780,-0.581606044,0.036829121,1085,-0.244809406,0.051892493,2096,-0.250439742,0.23673933,23,-0.939386625,.1697233501705995,34,-0.104545719,0.043063502,614,.5054699149209411,0.053952966,2096,0.057355029,.2130437349166338,211,0.540500249,.1771962580300527,221,.6371839956714754,0.091154057,1959,.1241717548532362,0.086320874,179,.2793392693023184,.2477874791473719,202,1.069039142365115,.1885557733860415,213
6,CA,6025,Imperial County,rla,7,2011,-0.439739067,0.031253986,2855,1.054229789550334,.2710940648166035,23,-0.244560995,0.204223803,25,-0.569686162,0.03347641,1988,-0.296460289,0.035988687,1350,-0.4900201,0.031781304,2539,-0.57535554,0.03758866,1505,-0.280830113,0.052030219,2855,,,7,-0.966327766,.1651606998586872,37,-0.126914251,0.043927064,865,.4426979153938588,0.055213521,2853,-0.986328124,.2769541542809655,243,.4144556550314704,.2150977975031043,245,.5651103029367162,0.083684952,2759,0.082211298,0.077577333,220,,,227,1.045064880654322,.1807573911460316,257
6,CA,6025,Imperial County,rla,7,2012,-0.426614937,0.026296242,2858,.2067176043165556,.1933081240393032,35,-0.149130307,.1961557539027695,27,-0.541780944,0.027596022,2328,-0.31338918,0.031886167,1367,-0.472664889,0.026804667,2575,-0.537666934,0.033246144,1491,-0.223782947,0.04605748,2858,,,9,-0.587120981,.2018423261976213,24,0.077032814,0.04772955,530,.6203583666482819,0.055100754,2858,-0.12298718,.2088561669620922,223,.2419532745497902,.2107119983329261,215,.5529544815343272,0.088454305,2763,0.083455649,0.08450417,188,,,197,.6223711502615159,.2154430647885137,212
6,CA,6025,Imperial County,rla,7,2013,-0.317994678,0.032168956,2821,.7219491124953323,.2261097119770993,27,,,16,-0.423609479,0.033238383,2337,-0.219330758,0.036890328,1348,-0.354584926,0.032667739,2574,-0.413487958,0.037913567,1472,-0.192262914,0.0528899,2820,,,12,-0.687778344,.1674979568276469,35,.1908873644089564,0.051291928,479,.6186219182538025,0.061082077,2816,-0.504816272,.2384241326302465,182,,,171,.5759422137137703,0.091221891,2729,.2215106576766299,0.085431133,155,,,167,.8999367137372292,.1862911375213278,190
6,CA,6025,Imperial County,mth,7,2015,-0.461247571,0.035091431,2849,,,15,,,,-0.577009927,0.037675755,2075,-0.418025482,0.03924851,1410,-0.492424184,0.035534506,2586,-0.502589609,0.041442994,1439,-0.082261673,0.057068602,2849,,,18,-0.81631067,0.215588179,27,-0.130301191,0.044693618,774,.4466763949973988,0.058437302,2849,,,197,,,,.4683958386828195,0.093218586,2768,-0.025598175,0.086401404,182,,,200,.8445509202585998,.2290808922755353,209
6,CA,6025,Imperial County,rla,7,2015,-0.418376949,0.033810902,2809,,,15,,,,-0.572151306,0.036973828,2048,-0.279912282,0.038524113,1393,-0.467388317,0.03440642,2549,-0.55861014,0.040823561,1416,-0.277827047,0.056120853,2809,,,18,-0.485527138,.1927230521706056,27,-0.008935811,0.044022906,761,.5652788245268819,0.057472118,2809,,,194,,,,.6495044346586959,0.086502931,2728,.1837724068594809,0.079573259,179,,,197,.6553731888859526,.2056820983610096,206
6,CA,6025,Imperial County,mth,7,2016,-0.500369641,0.027590751,2958,.2617217253084915,.2169706895825318,21,-0.956598019,.2227974302828458,25,-0.597308944,0.029599531,2268,-0.512242239,0.034531893,1430,-0.521521575,0.027924057,2694,-0.488263491,0.032775946,1528,0.023861096,0.047601932,2958,,,8,-1.58099744,.2700230561184765,30,-0.154098952,0.042396048,683,.4441761521307167,0.051686045,2951,,,,,,,,,,,,,,,,,,
